cik,ticker,exchange,name,group,n_filings,first_filed,last_filed,price_from,price_to
101382,UMBF,Nasdaq,UMB FINANCIAL CORP,listed,20,2018-02-22,2022-10-27,2018-02-22,2023-05-15
752642,UMH,NYSE,"UMH PROPERTIES, INC.",listed,20,2018-03-08,2022-11-08,2018-03-08,2023-05-27
717954,UNF,NYSE,UNIFIRST CORP,listed,20,2018-01-04,2022-10-26,2018-01-04,2023-05-14
1020859,UNFI,NYSE,UNITED NATURAL FOODS INC,listed,20,2018-03-08,2022-12-07,2018-03-08,2023-06-25
731766,UNH,NYSE,UNITEDHEALTH GROUP INC,listed,20,2018-02-13,2022-11-02,2018-02-13,2023-05-21
5513,UNM,NYSE,Unum Group,listed,20,2018-02-21,2022-11-02,2018-02-21,2023-05-21
100885,UNP,NYSE,UNION PACIFIC CORP,listed,20,2018-02-09,2022-10-20,2018-02-09,2023-05-08
920427,UNTY,Nasdaq,UNITY BANCORP INC /NJ/,listed,19,2018-05-03,2022-11-10,2018-05-03,2023-05-29
1819516,UP,NYSE,Wheels Up Experience Inc.,listed,5,2021-11-10,2022-11-09,2021-11-10,2023-05-28
933036,UPBD,Nasdaq,"UPBOUND GROUP, INC.",listed,20,2018-03-01,2022-11-03,2018-03-01,2023-05-22
1090727,UPS,NYSE,UNITED PARCEL SERVICE INC,listed,20,2018-02-21,2022-11-02,2018-02-21,2023-05-21
1647639,UPST,Nasdaq,"Upstart Holdings, Inc.",listed,8,2021-03-18,2022-11-09,2021-03-18,2023-05-28
1627475,UPWK,Nasdaq,"UPWORK, INC",listed,17,2018-11-08,2022-10-26,2018-11-08,2023-05-14
912615,URBN,Nasdaq,URBAN OUTFITTERS INC,listed,20,2018-04-02,2022-12-12,2018-04-02,2023-06-30
1067701,URI,NYSE,"UNITED RENTALS, INC.",listed,20,2018-01-24,2022-10-26,2018-01-24,2023-05-14
36104,USB,NYSE,US BANCORP \DE\,listed,17,2018-05-03,2022-11-01,2018-05-03,2023-05-20
1665918,USFD,NYSE,US Foods Holding Corp.,listed,20,2018-02-27,2022-11-10,2018-02-27,2023-05-29
82020,USLM,Nasdaq,UNITED STATES LIME & MINERALS INC,listed,20,2018-03-02,2022-10-27,2018-03-02,2023-05-15
896264,USNA,NYSE,USANA HEALTH SCIENCES INC,listed,20,2018-02-28,2022-11-08,2018-02-28,2023-05-27
885978,USPH,NYSE,U S PHYSICAL THERAPY INC /NV,listed,18,2018-03-14,2022-11-08,2018-03-14,2023-05-27
1082554,UTHR,Nasdaq,UNITED THERAPEUTICS Corp,listed,20,2018-02-21,2022-11-02,2018-02-21,2023-05-21
1261654,UTI,NYSE,UNIVERSAL TECHNICAL INSTITUTE INC,listed,20,2018-02-09,2022-12-12,2018-02-09,2023-06-30
755001,UTL,NYSE,UNITIL CORP,listed,20,2018-02-01,2022-11-01,2018-02-01,2023-05-20
706698,UTMD,Nasdaq,UTAH MEDICAL PRODUCTS INC,listed,20,2018-03-06,2022-11-10,2018-03-06,2023-05-29
1739566,UTZ,NYSE,"Utz Brands, Inc.",listed,11,2019-03-28,2022-11-10,2019-03-28,2023-05-29
1385849,UUUU,NYSE,ENERGY FUELS INC,listed,15,2018-03-12,2022-11-04,2018-03-12,2023-05-23
891166,UVE,NYSE,"UNIVERSAL INSURANCE HOLDINGS, INC.",listed,20,2018-02-23,2022-11-02,2018-02-23,2023-05-21
102212,UVSP,Nasdaq,UNIVEST FINANCIAL Corp,listed,20,2018-03-01,2022-10-28,2018-03-01,2023-05-16
102037,UVV,NYSE,UNIVERSAL CORP /VA/,listed,20,2018-02-06,2022-11-03,2018-02-06,2023-05-22
1783398,UWMC,NYSE,UWM Holdings Corp,listed,8,2021-03-22,2022-11-04,2021-03-22,2023-05-23
1403161,V,NYSE,VISA INC.,listed,20,2018-02-01,2022-11-16,2018-02-01,2023-06-04
1572334,VABK,Nasdaq,Virginia National Bankshares Corp,listed,19,2018-05-15,2022-11-02,2018-05-15,2023-05-21
1524358,VAC,NYSE,MARRIOTT VACATIONS WORLDWIDE Corp,listed,20,2018-02-27,2022-11-04,2018-02-27,2023-05-23
717720,VALU,Nasdaq,VALUE LINE INC,listed,20,2018-03-14,2022-12-12,2018-03-14,2023-06-30
1111335,VC,Nasdaq,VISTEON CORP,listed,20,2018-02-22,2022-10-27,2018-02-22,2023-05-15
887359,VCEL,Nasdaq,Vericel Corp,listed,20,2018-03-05,2022-11-09,2018-03-05,2023-05-28
1570827,VCTR,Nasdaq,"Victory Capital Holdings, Inc.",listed,20,2018-03-29,2022-11-07,2018-03-29,2023-05-26
1384101,VCYT,Nasdaq,"VERACYTE, INC.",listed,20,2018-02-27,2022-11-03,2018-02-27,2023-05-22
103145,VECO,Nasdaq,VEECO INSTRUMENTS INC,listed,20,2018-02-21,2022-11-07,2018-02-21,2023-05-26
1393052,VEEV,NYSE,VEEVA SYSTEMS INC,listed,20,2018-03-30,2022-12-07,2018-03-30,2023-06-25
1825079,VELO,Nasdaq,"Velo3D, Inc.",listed,7,2021-05-24,2022-11-14,2021-05-24,2023-06-02
1806837,VERX,Nasdaq,"Vertex, Inc.",listed,10,2020-09-11,2022-11-09,2020-09-11,2023-05-28
103379,VFC,NYSE,V F CORP,listed,19,2018-02-28,2022-11-02,2018-02-28,2023-05-21
1584549,VFF,Nasdaq,"Village Farms International, Inc.",listed,12,2020-04-01,2022-11-09,2020-04-01,2023-05-28
783324,VGZ,NYSE,VISTA GOLD CORP,listed,8,2020-05-04,2022-02-24,2020-05-04,2022-09-12
59255,VHI,NYSE,VALHI INC /DE/,listed,20,2018-03-15,2022-11-03,2018-03-15,2023-05-22
912093,VIAV,Nasdaq,VIAVI SOLUTIONS INC.,listed,20,2018-02-07,2022-11-04,2018-02-07,2023-05-23
1705696,VICI,NYSE,VICI PROPERTIES INC.,listed,18,2018-03-28,2022-10-27,2018-03-28,2023-05-15
751978,VICR,Nasdaq,VICOR CORP,listed,20,2018-03-09,2022-11-03,2018-03-09,2023-05-22
1592386,VIRT,NYSE,"Virtu Financial, Inc.",listed,20,2018-03-13,2022-11-03,2018-03-13,2023-05-22
1517228,VISN,Nasdaq,"Vistance Networks, Inc.",listed,20,2018-02-15,2022-11-03,2018-02-15,2023-05-22
1579733,VITL,Nasdaq,"Vital Farms, Inc.",listed,10,2020-09-10,2022-11-03,2020-09-10,2023-05-22
103595,VLGEA,Nasdaq,VILLAGE SUPER MARKET INC,listed,20,2018-03-08,2022-12-07,2018-03-08,2023-06-25
1035002,VLO,NYSE,VALERO ENERGY CORP/TX,listed,20,2018-02-28,2022-10-26,2018-02-28,2023-05-14
714310,VLY,Nasdaq,VALLEY NATIONAL BANCORP,listed,20,2018-03-01,2022-11-08,2018-03-01,2023-05-27
1396009,VMC,NYSE,Vulcan Materials CO,listed,20,2018-02-27,2022-11-03,2018-02-27,2023-05-22
1729149,VMD,Nasdaq,"VIEMED HEALTHCARE, INC.",listed,14,2019-08-09,2022-11-01,2019-08-09,2023-05-20
102729,VMI,NYSE,VALMONT INDUSTRIES INC,listed,20,2018-02-28,2022-11-02,2018-02-28,2023-05-21
1347178,VNDA,Nasdaq,Vanda Pharmaceuticals Inc.,listed,20,2018-02-15,2022-11-03,2018-02-15,2023-05-22
1786842,VNT,NYSE,Vontier Corp,listed,9,2020-10-30,2022-11-04,2020-10-30,2023-05-23
1535929,VOYA,NYSE,"Voya Financial, Inc.",listed,19,2018-02-23,2022-11-03,2018-02-23,2023-05-22
1487952,VPG,NYSE,"Vishay Precision Group, Inc.",listed,20,2018-03-15,2022-11-08,2018-03-15,2023-05-27
1590750,VRDN,Nasdaq,"Viridian Therapeutics, Inc.\DE",listed,17,2018-03-15,2022-03-11,2018-03-15,2022-09-27
1681622,VREX,Nasdaq,Varex Imaging Corp,listed,20,2018-02-07,2022-11-18,2018-02-07,2023-06-06
1361113,VRNS,Nasdaq,VARONIS SYSTEMS INC,listed,20,2018-02-13,2022-11-01,2018-02-13,2023-05-20
1682745,VRRM,Nasdaq,VERRA MOBILITY Corp,listed,16,2019-03-18,2022-11-02,2019-03-18,2023-05-21
1442145,VRSK,Nasdaq,"Verisk Analytics, Inc.",listed,20,2018-02-20,2022-11-01,2018-02-20,2023-05-20
1014473,VRSN,Nasdaq,VERISIGN INC/CA,listed,20,2018-02-16,2022-10-27,2018-02-16,2023-05-15
1674101,VRT,NYSE,Vertiv Holdings Co,listed,12,2020-03-12,2022-10-31,2020-03-12,2023-05-19
883237,VRTS,NYSE,"VIRTUS INVESTMENT PARTNERS, INC.",listed,20,2018-02-27,2022-11-08,2018-02-27,2023-05-27
875320,VRTX,Nasdaq,VERTEX PHARMACEUTICALS INC / MA,listed,20,2018-02-15,2022-10-28,2018-02-15,2023-05-16
797721,VSAT,Nasdaq,VIASAT INC,listed,20,2018-02-09,2022-11-09,2018-02-09,2023-05-28
102752,VSEC,Nasdaq,VSE CORP,listed,20,2018-03-07,2022-10-27,2018-03-07,2023-05-15
103730,VSH,NYSE,VISHAY INTERTECHNOLOGY INC,listed,20,2018-02-16,2022-11-02,2018-02-16,2023-05-21
1692819,VST,NYSE,Vistra Corp.,listed,20,2018-02-26,2022-11-04,2018-02-26,2023-05-23
1856437,VSXY,NYSE,Victoria's Secret & Co.,listed,6,2021-09-10,2022-12-02,2021-09-10,2023-06-20
1525221,VTOL,NYSE,Bristow Group Inc.,listed,20,2018-03-09,2022-11-03,2018-03-09,2023-05-22
740260,VTR,NYSE,"Ventas, Inc.",listed,20,2018-02-09,2022-11-04,2018-02-09,2023-05-23
1792044,VTRS,Nasdaq,Viatris Inc,listed,8,2021-03-01,2022-11-07,2021-03-01,2023-05-26
1463972,VUZI,Nasdaq,Vuzix Corp,listed,20,2018-03-16,2022-11-09,2018-03-16,2023-05-28
1674910,VVV,NYSE,VALVOLINE INC,listed,20,2018-02-08,2022-11-23,2018-02-08,2023-06-11
1601548,VVX,NYSE,"V2X, Inc.",listed,20,2018-03-01,2022-11-08,2018-03-01,2023-05-27
1640266,VYGR,Nasdaq,"Voyager Therapeutics, Inc.",listed,20,2018-03-14,2022-11-08,2018-03-14,2023-05-27
70866,VYX,NYSE,NCR Voyix Corp,listed,20,2018-02-26,2022-10-31,2018-02-26,2023-05-19
732712,VZ,NYSE,VERIZON COMMUNICATIONS INC,listed,20,2018-02-23,2022-10-25,2018-02-23,2023-05-13
1616707,W,NYSE,Wayfair Inc.,listed,20,2018-02-26,2022-11-03,2018-02-26,2023-05-22
943452,WAB,NYSE,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,listed,20,2018-02-26,2022-11-01,2018-02-26,2023-05-20
311094,WABC,Nasdaq,WESTAMERICA BANCORPORATION,listed,20,2018-02-27,2022-11-08,2018-02-27,2023-05-27
936528,WAFD,Nasdaq,WAFD INC,listed,20,2018-01-26,2022-11-18,2018-01-26,2023-06-06
737468,WASH,Nasdaq,WASHINGTON TRUST BANCORP INC,listed,20,2018-02-27,2022-11-07,2018-02-27,2023-05-26
1000697,WAT,NYSE,WATERS CORP /DE/,listed,20,2018-02-27,2022-11-03,2018-02-27,2023-05-22
1437107,WBD,Nasdaq,"Warner Bros. Discovery, Inc.",listed,20,2018-02-28,2022-11-04,2018-02-28,2023-05-23
801337,WBS,NYSE,WEBSTER FINANCIAL CORP,listed,20,2018-03-01,2022-11-04,2018-03-01,2023-05-23
929008,WCC,NYSE,WESCO INTERNATIONAL INC,listed,20,2018-02-22,2022-11-04,2018-02-22,2023-05-23
1497770,WD,NYSE,"Walker & Dunlop, Inc.",listed,20,2018-02-23,2022-11-09,2018-02-23,2023-05-28
1327811,WDAY,Nasdaq,"Workday, Inc.",listed,20,2018-03-14,2022-11-29,2018-03-14,2023-06-17
106040,WDC,Nasdaq,WESTERN DIGITAL CORP,listed,20,2018-02-06,2022-11-02,2018-02-06,2023-05-21
105132,WDFC,Nasdaq,WD 40 CO,listed,20,2018-01-09,2022-10-24,2018-01-09,2023-05-12
1609151,WEAV,NYSE,"Weave Communications, Inc.",listed,5,2021-12-09,2022-11-10,2021-12-09,2023-05-29
783325,WEC,NYSE,"WEC ENERGY GROUP, INC.",listed,20,2018-02-28,2022-11-03,2018-02-28,2023-05-22
766704,WELL,NYSE,WELLTOWER INC.,listed,20,2018-02-28,2022-11-08,2018-02-28,2023-05-27
30697,WEN,Nasdaq,Wendy's Co,listed,20,2018-02-28,2022-11-09,2018-02-28,2023-05-28
793074,WERN,Nasdaq,WERNER ENTERPRISES INC,listed,20,2018-02-27,2022-11-04,2018-02-27,2023-05-23
1309108,WEX,NYSE,WEX Inc.,listed,20,2018-03-01,2022-10-28,2018-03-01,2023-05-16
106532,WEYS,Nasdaq,WEYCO GROUP INC,listed,20,2018-03-13,2022-11-07,2018-03-13,2023-05-26
72971,WFC,NYSE,WELLS FARGO & COMPANY/MN,listed,15,2018-05-04,2022-10-31,2018-05-04,2023-05-19
1603923,WFRD,Nasdaq,Weatherford International plc,listed,18,2018-02-14,2022-10-26,2018-02-14,2023-05-14
107687,WGO,NYSE,WINNEBAGO INDUSTRIES INC,listed,20,2018-03-22,2022-12-16,2018-03-22,2023-07-04
1818331,WGS,Nasdaq,GeneDx Holdings Corp.,listed,5,2021-11-15,2022-11-14,2021-11-15,2023-06-02
1722684,WH,NYSE,"WYNDHAM HOTELS & RESORTS, INC.",listed,19,2018-06-11,2022-10-26,2018-06-11,2023-05-14
1699136,WHD,NYSE,"Cactus, Inc.",listed,20,2018-03-19,2022-11-07,2018-03-19,2023-05-26
1165002,WHG,NYSE,WESTWOOD HOLDINGS GROUP INC,listed,20,2018-02-23,2022-10-26,2018-02-23,2023-05-14
106640,WHR,NYSE,WHIRLPOOL CORP /DE/,listed,20,2018-02-13,2022-10-21,2018-02-13,2023-05-09
1422142,WHWK,Nasdaq,"Whitehawk Therapeutics, Inc.",listed,20,2018-03-15,2022-11-09,2018-03-15,2023-05-28
908315,WINA,Nasdaq,WINMARK CORP,listed,20,2018-03-09,2022-10-12,2018-03-09,2023-04-30
1636222,WING,Nasdaq,Wingstop Inc.,listed,20,2018-02-23,2022-10-26,2018-02-23,2023-05-14
1445305,WK,NYSE,WORKIVA INC,listed,20,2018-02-22,2022-11-02,2018-02-22,2023-05-21
789460,WKC,NYSE,WORLD KINECT CORP,listed,20,2018-02-28,2022-10-28,2018-02-28,2023-05-16
1370450,WLDN,Nasdaq,"Willdan Group, Inc.",listed,20,2018-03-09,2022-11-04,2018-03-09,2023-05-23
1018164,WLFC,Nasdaq,WILLIS LEASE FINANCE CORP,listed,20,2018-03-15,2022-11-04,2018-03-15,2023-05-23
1262823,WLK,NYSE,WESTLAKE CORP,listed,20,2018-02-21,2022-11-03,2018-02-21,2023-05-22
107140,WLY,NYSE,"JOHN WILEY & SONS, INC.",listed,20,2018-03-07,2022-12-09,2018-03-07,2023-06-27
823768,WM,NYSE,WASTE MANAGEMENT INC,listed,20,2018-02-15,2022-10-26,2018-02-15,2023-05-14
107263,WMB,NYSE,"WILLIAMS COMPANIES, INC.",listed,20,2018-02-22,2022-10-31,2018-02-22,2023-05-19
1319161,WMG,Nasdaq,Warner Music Group Corp.,listed,20,2018-02-02,2022-11-22,2018-02-02,2023-06-10
105418,WMK,NYSE,WEIS MARKETS INC,listed,20,2018-03-15,2022-11-03,2018-03-15,2023-05-22
1604028,WMS,NYSE,"ADVANCED DRAINAGE SYSTEMS, INC.",listed,20,2018-02-09,2022-11-03,2018-02-09,2023-05-22
104169,WMT,Nasdaq,Walmart Inc.,listed,20,2018-03-30,2022-12-01,2018-03-30,2023-06-19
879526,WNC,NYSE,WABASH NATIONAL Corp,listed,20,2018-02-28,2022-10-26,2018-02-28,2023-05-14
1157647,WNEB,Nasdaq,"Western New England Bancorp, Inc.",listed,20,2018-03-15,2022-11-04,2018-03-15,2023-05-23
895419,WOLF,NYSE,"WOLFSPEED, INC.",listed,20,2018-01-24,2022-10-27,2018-01-24,2023-05-15
1826470,WOOF,Nasdaq,"Petco Health & Wellness Company, Inc.",listed,8,2021-04-05,2022-12-08,2021-04-05,2023-06-26
108516,WOR,NYSE,"WORTHINGTON ENTERPRISES, INC.",listed,17,2018-01-09,2022-10-11,2018-01-09,2023-04-29
1025378,WPC,NYSE,W. P. Carey Inc.,listed,20,2018-02-23,2022-11-04,2018-02-23,2023-05-23
11544,WRB,NYSE,BERKLEY W R CORP,listed,20,2018-02-23,2022-11-04,2018-02-23,2023-05-23
1504776,WRBY,NYSE,Warby Parker Inc.,listed,5,2021-11-12,2022-11-10,2021-11-12,2023-05-29
108385,WRLD,Nasdaq,WORLD ACCEPTANCE CORP,listed,20,2018-02-06,2022-11-04,2018-02-06,2023-05-23
203596,WSBC,Nasdaq,WESBANCO INC,listed,20,2018-02-27,2022-11-03,2018-02-27,2023-05-22
1569994,WSBF,Nasdaq,"Waterstone Financial, Inc.",listed,20,2018-03-06,2022-11-02,2018-03-06,2023-05-21
1647088,WSC,Nasdaq,WillScot Holdings Corp,listed,20,2018-03-16,2022-11-03,2018-03-16,2023-05-22
828944,WSFS,Nasdaq,WSFS FINANCIAL CORP,listed,20,2018-03-01,2022-11-04,2018-03-01,2023-05-23
719955,WSM,NYSE,WILLIAMS SONOMA INC,listed,20,2018-03-29,2022-12-02,2018-03-29,2023-06-20
105016,WSO,NYSE,WATSCO INC,listed,20,2018-03-01,2022-11-03,2018-03-01,2023-05-22
105770,WST,NYSE,WEST PHARMACEUTICAL SERVICES INC,listed,20,2018-02-26,2022-10-27,2018-02-26,2023-05-15
880631,WT,NYSE,"WisdomTree, Inc.",listed,20,2018-03-01,2022-11-04,2018-03-01,2023-05-23
1166928,WTBA,Nasdaq,WEST BANCORPORATION INC,listed,20,2018-03-01,2022-10-27,2018-03-01,2023-05-15
1015328,WTFC,Nasdaq,WINTRUST FINANCIAL CORP,listed,20,2018-02-28,2022-11-08,2018-02-28,2023-05-27
1288403,WTI,NYSE,W&T OFFSHORE INC,listed,20,2018-03-02,2022-11-09,2018-03-02,2023-05-28
776867,WTM,NYSE,WHITE MOUNTAINS INSURANCE GROUP LTD,listed,20,2018-02-28,2022-11-07,2018-02-28,2023-05-26
78128,WTRG,NYSE,"Essential Utilities, Inc.",listed,20,2018-02-28,2022-11-09,2018-02-28,2023-05-28
795403,WTS,NYSE,WATTS WATER TECHNOLOGIES INC,listed,20,2018-02-23,2022-11-03,2018-02-23,2023-05-22
1693256,WTTR,NYSE,"Select Water Solutions, Inc.",listed,20,2018-03-19,2022-11-03,2018-03-19,2023-05-22
1365135,WU,NYSE,Western Union CO,listed,20,2018-02-22,2022-11-01,2018-02-22,2023-05-20
1083301,WULF,Nasdaq,TERAWULF INC.,listed,19,2018-03-02,2022-11-14,2018-03-02,2023-06-02
105319,WW,Nasdaq,"WW INTERNATIONAL, INC.",listed,20,2018-02-28,2022-11-03,2018-02-28,2023-05-22
108312,WWD,Nasdaq,"Woodward, Inc.",listed,20,2018-01-24,2022-11-18,2018-01-24,2023-06-06
110471,WWW,NYSE,WOLVERINE WORLD WIDE INC /DE/,listed,20,2018-02-27,2022-11-10,2018-02-27,2023-05-29
106535,WY,NYSE,WEYERHAEUSER CO,listed,20,2018-02-16,2022-10-28,2018-02-16,2023-05-16
1174922,WYNN,Nasdaq,WYNN RESORTS LTD,listed,20,2018-02-28,2022-11-09,2018-02-28,2023-05-28
72903,XEL,Nasdaq,XCEL ENERGY INC,listed,20,2018-02-23,2022-10-27,2018-02-23,2023-05-15
1867096,XERS,Nasdaq,"Xeris Biopharma Holdings, Inc.",listed,5,2021-11-10,2022-11-09,2021-11-10,2023-05-28
1501697,XFOR,Nasdaq,"X4 Pharmaceuticals, Inc",listed,14,2018-05-10,2022-11-03,2018-05-10,2023-05-22
1274737,XGN,Nasdaq,EXAGEN INC.,listed,13,2019-11-12,2022-11-21,2019-11-12,2023-06-09
1616000,XHR,NYSE,"Xenia Hotels & Resorts, Inc.",listed,20,2018-02-27,2022-11-02,2018-02-27,2023-05-21
1473334,XMAX,Nasdaq,XMax Inc.,listed,20,2018-03-29,2022-11-18,2018-03-29,2023-06-06
1657573,XMTR,Nasdaq,"Xometry, Inc.",listed,6,2021-08-13,2022-11-14,2021-08-13,2023-06-02
