asof,year,n_per_sector,pick,ticker,name,sector,score,mcap,ret,basket_ret,pool_ret,basket_pctile,basket_p,days_held,partial_window,excess_vs_pool
2024-01-01,2024,20,52,HEES,H&E EQUIPMENT SERVICES INC,Industrials,84.5,1.861716420376,-3.506539274806175,16.1497003072,8.3121012015,99.8,0.002,,,-11.818640476306175
2024-01-01,2024,20,53,UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,84.5,0.430694968656,33.96354272548621,16.1497003072,8.3121012015,99.8,0.002,,,25.651441523986207
2024-01-01,2024,20,54,TWI,TITAN INTERNATIONAL INC,Materials,84.5,0.92091989664,-53.494623655913976,16.1497003072,8.3121012015,99.8,0.002,,,-61.806724857413975
2024-01-01,2024,20,55,CMCSA,COMCAST CORP,Communication Svcs,84.4,76.480185151431,-10.900704054382128,16.1497003072,8.3121012015,99.8,0.002,,,-19.21280525588213
2024-01-01,2024,20,56,MHO,M/I HOMES INC,Industrials,84.4,3.83585542028,-2.7370408015100933,16.1497003072,8.3121012015,99.8,0.002,,,-11.049142003010093
2024-01-01,2024,20,57,USNA,USANA HEALTH SCIENCES INC,Healthcare,84.1,1.0253576016,-33.41417910447761,16.1497003072,8.3121012015,99.8,0.002,,,-41.72628030597761
2024-01-01,2024,20,58,GLPI,GAMING & LEISURE PROPERTIES INC,Real Estate,83.9,11.19196432295,3.3138494572348964,16.1497003072,8.3121012015,99.8,0.002,,,-4.998251744265104
2024-01-01,2024,20,59,JAKK,JAKKS PACIFIC INC,Consumer Disc,83.8,0.329556905024,-22.869543954028604,16.1497003072,8.3121012015,99.8,0.002,,,-31.181645155528606
2024-01-01,2024,20,60,HRMY,HARMONY BIOSCIENCES HOLDINGS INC,Healthcare,83.7,1.8918737912,5.882352941176494,16.1497003072,8.3121012015,99.8,0.002,,,-2.4297482603235068
2024-01-01,2024,20,61,DXLG,DESTINATION XL GROUP INC,Consumer Disc,83.6,0.264801152,-36.13636363636365,16.1497003072,8.3121012015,99.8,0.002,,,-44.448464837863646
2024-01-01,2024,20,62,LNWO,LIGHT & WONDER INC,Technology,83.5,7.39379184978,4.774083546462071,16.1497003072,8.3121012015,99.8,0.002,,,-3.5380176550379296
2024-01-01,2024,20,63,VICI,VICI PROPERTIES INC,Real Estate,83.3,28.513773878010003,-3.969233001959227,16.1497003072,8.3121012015,99.8,0.002,,,-12.281334203459227
2024-01-01,2024,20,64,EBF,ENNIS INC,Communication Svcs,83.2,0.4403097528829999,13.016395369336545,16.1497003072,8.3121012015,99.8,0.002,,,4.704294167836544
2024-01-01,2024,20,65,UTMD,UTAH MEDICAL PRODUCTS INC,Healthcare,83.1,0.2911459774,-25.169542235962897,16.1497003072,8.3121012015,99.8,0.002,,,-33.4816434374629
2024-01-01,2024,20,66,CSCO,CISCO SYSTEMS INC,Technology,83.0,190.99961067470397,21.82580205939919,16.1497003072,8.3121012015,99.8,0.002,,,13.51370085789919
2024-01-01,2024,20,67,WFRD,WEATHERFORD INTERNATIONAL PLC,Industrials,82.6,6.840881447319999,-29.53951252424728,16.1497003072,8.3121012015,99.8,0.002,,,-37.85161372574728
2024-01-01,2024,20,68,WEYS,WEYCO GROUP INC,Industrials,82.6,0.241638498924,29.23119251631161,16.1497003072,8.3121012015,99.8,0.002,,,20.91909131481161
2024-01-01,2024,20,69,RGP,RESOURCES CONNECTION INC,Technology,82.6,0.405889627605,-37.418015774180155,16.1497003072,8.3121012015,99.8,0.002,,,-45.730116975680154
2024-01-01,2024,20,70,LTC,LTC PROPERTIES INC,Real Estate,82.4,1.121677116598,14.479805065347406,16.1497003072,8.3121012015,99.8,0.002,,,6.1677038638474055
2024-01-01,2024,20,71,VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Real Estate,82.3,2.720404646582,10.570018539311189,16.1497003072,8.3121012015,99.8,0.002,,,2.257917337811188
2024-01-01,2024,20,72,SEM,SELECT MEDICAL HOLDINGS CORP,Healthcare,82.2,1.55843555439,52.34060057589469,16.1497003072,8.3121012015,99.8,0.002,,,44.02849937439469
2024-01-01,2024,20,73,SPG,SIMON PROPERTY GROUP INC,Real Estate,82.0,35.782638967386,26.783367377638424,16.1497003072,8.3121012015,99.8,0.002,,,18.47126617613842
2024-01-01,2024,20,74,IESC,IES HOLDINGS INC,Industrials,81.9,0.79989297498,165.74097450138856,16.1497003072,8.3121012015,99.8,0.002,,,157.42887329988855
2024-01-01,2024,20,75,DVA,DAVITA INC,Healthcare,81.8,9.564588,47.28904161893852,16.1497003072,8.3121012015,99.8,0.002,,,38.97694041743852
2024-01-01,2024,20,76,BERY,BERRY GLOBAL GROUP INC,Materials,81.8,6.9964125,6.8774246801485805,16.1497003072,8.3121012015,99.8,0.002,,,-1.4346765213514203
2024-01-01,2024,20,77,VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,81.8,0.334353747901,24.66768810302704,16.1497003072,8.3121012015,99.8,0.002,,,16.35558690152704
2024-01-01,2024,20,78,REI,RING ENERGY INC,Energy,81.7,0.28562023946,-14.383561643835618,16.1497003072,8.3121012015,99.8,0.002,,,-22.69566284533562
2024-01-01,2024,20,79,CSR,CENTERSPACE,Real Estate,81.6,0.774980485265,17.20889579489171,16.1497003072,8.3121012015,99.8,0.002,,,8.896794593391709
2024-01-01,2024,20,80,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES INC,Real Estate,81.5,2.12258709117,-29.083607445276684,16.1497003072,8.3121012015,99.8,0.002,,,-37.39570864677668
2024-01-01,2024,20,81,DINO,HF SINCLAIR CORP,Industrials,81.5,8.93569616919,-35.90831406454207,16.1497003072,8.3121012015,99.8,0.002,,,-44.22041526604207
2024-01-01,2024,20,82,ZYXIQ,ZYNEX INC,Healthcare,81.5,0.36921213153,-24.60973370064279,16.1497003072,8.3121012015,99.8,0.002,,,-32.92183490214279
2024-01-01,2024,20,83,MD,PEDIATRIX MEDICAL GROUP INC,Healthcare,81.4,0.7814224188000001,45.05376344086021,16.1497003072,8.3121012015,99.8,0.002,,,36.74166223936021
2024-01-01,2024,20,84,CWCO,CONSOLIDATED WATER CO LTD,Utilities,81.4,0.537712905744,-27.385345282024243,16.1497003072,8.3121012015,99.8,0.002,,,-35.697446483524246
2024-01-01,2024,20,85,NFLX,NETFLIX INC,Communication Svcs,81.1,21.309747724272,86.40116661189614,16.1497003072,8.3121012015,99.8,0.002,,,78.08906541039615
2024-01-01,2024,20,86,PII,POLARIS INC,Industrials,81.0,4.745457705793,-37.38382263688401,16.1497003072,8.3121012015,99.8,0.002,,,-45.69592383838401
2024-01-01,2024,20,87,VZ,VERIZON COMMUNICATIONS INC,Communication Svcs,80.9,132.328303818684,12.971788028974451,16.1497003072,8.3121012015,99.8,0.002,,,4.6596868274744505
2024-01-01,2024,20,88,NGVT,INGEVITY CORP,Materials,80.8,1.71084038052,-14.019483269800926,16.1497003072,8.3121012015,99.8,0.002,,,-22.33158447130093
2024-01-01,2024,20,89,CMI,CUMMINS INC,Industrials,80.8,32.202164955792,49.98679484470736,16.1497003072,8.3121012015,99.8,0.002,,,41.67469364320736
2024-01-01,2024,20,90,TOL,TOLL BROTHERS INC,Industrials,80.8,10.47492354,23.947959528495044,16.1497003072,8.3121012015,99.8,0.002,,,15.635858326995043
2024-01-01,2024,20,91,AIRC,APARTMENT INCOME REIT CORP,Real Estate,80.7,5.034206366328,,16.1497003072,8.3121012015,99.8,0.002,,,
2024-01-01,2024,20,92,WIRE,ENCORE WIRE CORP,Materials,80.7,3.369251228148,,16.1497003072,8.3121012015,99.8,0.002,,,
2024-01-01,2024,20,93,TRTN-PA,TRITON INTERNATIONAL LTD,Industrials,80.7,2.0712282932250003,10.446886446886449,16.1497003072,8.3121012015,99.8,0.002,,,2.134785245386448
2024-01-01,2024,20,94,BXC,BLUELINX HOLDINGS INC,Industrials,80.5,0.99341154531,-8.463507192657316,16.1497003072,8.3121012015,99.8,0.002,,,-16.775608394157317
2024-01-01,2024,20,95,ALKS,ALKERMES PLC,Healthcare,80.4,4.629286873639999,6.524873828406652,16.1497003072,8.3121012015,99.8,0.002,,,-1.7872273730933488
2024-01-01,2024,20,96,CSV,CARRIAGE SERVICES INC,Industrials,80.3,0.3621468084069999,62.01960865428371,16.1497003072,8.3121012015,99.8,0.002,,,53.70750745278371
2024-01-01,2024,20,97,TPL,TEXAS PACIFIC LAND CORP,Financials,80.2,1.300053395997,122.97229486808624,16.1497003072,8.3121012015,99.8,0.002,,,114.66019366658624
2024-01-01,2024,20,98,RSG,REPUBLIC SERVICES INC,Utilities,80.1,50.473673174757,24.071338183132916,16.1497003072,8.3121012015,99.8,0.002,,,15.759236981632915
2024-01-01,2024,20,99,NATR,NATURES SUNSHINE PRODUCTS INC,Healthcare,80.0,0.3298074588899999,-13.12897628687102,16.1497003072,8.3121012015,99.8,0.002,,,-21.441077488371022
2024-01-01,2024,20,100,ARHS,ARHAUS INC,Consumer Disc,80.0,1.4953176542480002,-19.168422016668195,16.1497003072,8.3121012015,99.8,0.002,,,-27.480523218168194
2024-01-01,2024,20,101,GDEN,GOLDEN ENTERTAINMENT INC,Consumer Disc,79.9,1.056639301476,-18.88202794930126,16.1497003072,8.3121012015,99.8,0.002,,,-27.19412915080126
2024-01-01,2024,20,102,CVS,CVS HEALTH CORP,Consumer Disc,79.7,91.463600772486,-41.28290630759922,16.1497003072,8.3121012015,99.8,0.002,,,-49.59500750909922
2024-01-01,2024,20,103,ACLS,AXCELIS TECHNOLOGIES INC,Technology,79.6,4.24701795771,-45.06901071786569,16.1497003072,8.3121012015,99.8,0.002,,,-53.381111919365686
2024-01-01,2024,20,104,JELD,JELD-WEN HOLDING INC,Materials,79.5,1.6088608236799995,-56.51483050847457,16.1497003072,8.3121012015,99.8,0.002,,,-64.82693170997457
2024-01-01,2024,20,105,AGX,ARGAN INC,Industrials,79.4,0.6053116901219999,211.18523900742008,16.1497003072,8.3121012015,99.8,0.002,,,202.87313780592007
2024-01-01,2024,20,106,F,FORD MOTOR CO,Consumer Disc,79.3,38.283436749992006,-12.014409502482714,16.1497003072,8.3121012015,99.8,0.002,,,-20.326510703982713
2024-01-01,2024,20,107,CAL,CALERES INC,Consumer Disc,79.2,1.0489835034,-23.034487426811523,16.1497003072,8.3121012015,99.8,0.002,,,-31.346588628311522
2024-01-01,2024,20,108,VSH,VISHAY INTERTECHNOLOGY INC,Technology,78.7,2.982335106694,-25.618926168594168,16.1497003072,8.3121012015,99.8,0.002,,,-33.93102737009417
2024-01-01,2024,20,109,WPC,W P CAREY INC,Real Estate,78.5,12.277113693855998,-12.024437161584489,16.1497003072,8.3121012015,99.8,0.002,,,-20.33653836308449
2024-01-01,2024,20,110,AHRT,AH REALTY TRUST INC,Real Estate,78.4,0.6810209973119999,-12.203087885985742,16.1497003072,8.3121012015,99.8,0.002,,,-20.515189087485744
2024-01-01,2024,20,111,BKE,BUCKLE INC,Consumer Disc,78.3,1.861787861102,19.29444278863088,16.1497003072,8.3121012015,99.8,0.002,,,10.98234158713088
2024-01-01,2024,20,112,HCC,WARRIOR MET COAL INC,Materials,78.3,3.102252510951,-10.8137565605245,16.1497003072,8.3121012015,99.8,0.002,,,-19.125857762024502
2024-01-01,2024,20,113,AN,AUTONATION INC,Consumer Disc,78.2,6.38572403442,14.429351444932736,16.1497003072,8.3121012015,99.8,0.002,,,6.117250243432736
2024-01-01,2024,20,114,LYB,LYONDELLBASELL INDUSTRIES NV,Materials,78.2,25.683938271459,-17.513860298296358,16.1497003072,8.3121012015,99.8,0.002,,,-25.825961499796357
2024-01-01,2024,20,115,SIG,SIGNET JEWELERS LTD,Consumer Disc,78.2,4.566140455646,-22.66749488028108,16.1497003072,8.3121012015,99.8,0.002,,,-30.979596081781082
2024-01-01,2024,20,116,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Healthcare,78.0,0.3360150651,20.629370629370623,16.1497003072,8.3121012015,99.8,0.002,,,12.317269427870622
2024-01-01,2024,20,117,ACT,ENACT HOLDINGS INC,Financials,77.9,4.339779566598,14.64267314344594,16.1497003072,8.3121012015,99.8,0.002,,,6.330571941945939
2024-01-01,2024,20,118,ODP,ODP CORP,Consumer Disc,77.8,2.1043858476999997,-59.289520426287744,16.1497003072,8.3121012015,99.8,0.002,,,-67.60162162778775
2024-01-01,2024,20,119,PAYO,PAYONEER GLOBAL INC,Technology,77.7,1.88502212349,92.13051823416508,16.1497003072,8.3121012015,99.8,0.002,,,83.81841703266508
2024-01-01,2024,20,120,NVEC,NVE CORP,Technology,77.7,0.327748088409,10.591514400743264,16.1497003072,8.3121012015,99.8,0.002,,,2.2794131992432636
2024-01-01,2024,20,121,ORLY,O REILLY AUTOMOTIVE INC,Consumer Disc,77.6,3.74721384015,26.027029587293548,16.1497003072,8.3121012015,99.8,0.002,,,17.71492838579355
2024-01-01,2024,20,122,AMG,AFFILIATED MANAGERS GROUP INC,Financials,77.6,5.116565163604,23.95020450776073,16.1497003072,8.3121012015,99.8,0.002,,,15.63810330626073
2024-01-01,2024,20,123,EXTR,EXTREME NETWORKS INC,Technology,77.4,2.28638794356,-3.117913832199548,16.1497003072,8.3121012015,99.8,0.002,,,-11.430015033699549
2024-01-01,2024,20,124,ACGL,ARCH CAPITAL GROUP LTD,Financials,77.3,26.356758760761,30.739497939939685,16.1497003072,8.3121012015,99.8,0.002,,,22.427396738439683
2024-01-01,2024,20,125,KRT,KARAT PACKAGING INC,Materials,77.2,0.419312566239,27.83888015997715,16.1497003072,8.3121012015,99.8,0.002,,,19.526778958477152
2024-01-01,2024,20,126,DAR,DARLING INGREDIENTS INC,Consumer Staples,76.9,7.951089134240001,-32.86516853932585,16.1497003072,8.3121012015,99.8,0.002,,,-41.17726974082585
2024-01-01,2024,20,127,TSCO,TRACTOR SUPPLY CO,Consumer Disc,76.8,4.413438035688,28.94762627994709,16.1497003072,8.3121012015,99.8,0.002,,,20.63552507844709
2024-01-01,2024,20,128,HST,HOST HOTELS & RESORTS INC,Real Estate,76.7,11.75610780498,-4.6744674467446785,16.1497003072,8.3121012015,99.8,0.002,,,-12.98656864824468
2024-01-01,2024,20,129,SD,SANDRIDGE ENERGY INC,Energy,76.7,0.402848272609,-8.240493508885017,16.1497003072,8.3121012015,99.8,0.002,,,-16.552594710385016
2024-01-01,2024,20,130,ABBV,ABBVIE INC,Healthcare,76.6,248.972556034578,19.106071565332083,16.1497003072,8.3121012015,99.8,0.002,,,10.793970363832083
2024-01-01,2024,20,131,PSA,PUBLIC STORAGE,Real Estate,76.5,48.524802282492,1.6056325779262526,16.1497003072,8.3121012015,99.8,0.002,,,-6.706468623573748
2024-01-01,2024,20,132,OTTR,OTTER TAIL CORP,Utilities,76.2,3.314901945954,-10.107708181291995,16.1497003072,8.3121012015,99.8,0.002,,,-18.419809382791996
2024-01-01,2024,20,133,VNDA,VANDA PHARMACEUTICALS INC,Healthcare,76.2,0.2427850357799999,13.981042654028442,16.1497003072,8.3121012015,99.8,0.002,,,5.668941452528442
2024-01-01,2024,20,134,EIG,EMPLOYERS HOLDINGS INC,Financials,76.1,0.9390104759160002,32.45863920236658,16.1497003072,8.3121012015,99.8,0.002,,,24.146538000866578
2024-01-01,2024,20,135,JBSS,SANFILIPPO JOHN B & SON INC,Consumer Staples,76.0,0.74916261264,-13.908160610528142,16.1497003072,8.3121012015,99.8,0.002,,,-22.22026181202814
2024-01-01,2024,20,136,SM,SM ENERGY CO,Energy,75.8,4.183112632068,-0.6284061839617383,16.1497003072,8.3121012015,99.8,0.002,,,-8.94050738546174
2024-01-01,2024,20,137,GPI,GROUP 1 AUTOMOTIVE INC,Consumer Disc,75.6,4.146657027084,39.629918530074534,16.1497003072,8.3121012015,99.8,0.002,,,31.317817328574534
2024-01-01,2024,20,138,BNL,BROADSTONE NET LEASE INC,Real Estate,75.6,2.7275851415480004,-2.505835507345877,16.1497003072,8.3121012015,99.8,0.002,,,-10.817936708845878
2024-01-01,2024,20,139,IDCC,INTERDIGITAL INC,Financials,75.5,2.704717402724,82.16461241672923,16.1497003072,8.3121012015,99.8,0.002,,,73.85251121522923
2024-01-01,2024,20,140,SGRY,SURGERY PARTNERS INC,Healthcare,75.5,4.04651999521,-34.54204438887152,16.1497003072,8.3121012015,99.8,0.002,,,-42.854145590371516
2024-01-01,2024,20,141,DTE,DTE ENERGY CO,Utilities,75.3,20.903496946542,14.03607443806365,16.1497003072,8.3121012015,99.8,0.002,,,5.7239732365636495
2024-01-01,2024,20,142,EEX,EMERALD HOLDING INC,Technology,75.3,0.3659710094369999,-20.41587901701323,16.1497003072,8.3121012015,99.8,0.002,,,-28.72798021851323
2024-01-01,2024,20,143,AMR,ALPHA METALLURGICAL RESOURCES INC,Energy,75.3,4.502075678480001,-41.28997993626815,16.1497003072,8.3121012015,99.8,0.002,,,-49.60208113776815
2024-01-01,2024,20,144,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC,Utilities,75.2,28.13233391941,43.36196971038881,16.1497003072,8.3121012015,99.8,0.002,,,35.049868508888814
2024-01-01,2024,20,145,AWK,AMERICAN WATER WORKS COMPANY INC,Utilities,75.1,24.026401924803,-2.9027787907519587,16.1497003072,8.3121012015,99.8,0.002,,,-11.214879992251959
2024-01-01,2024,20,146,IBKR,INTERACTIVE BROKERS GROUP INC,Financials,75.1,0.862623703326,117.25741701752672,16.1497003072,8.3121012015,99.8,0.002,,,108.94531581602672
2024-01-01,2024,20,147,EPR,EPR PROPERTIES,Real Estate,74.7,3.0264353403840003,-2.7553763440860246,16.1497003072,8.3121012015,99.8,0.002,,,-11.067477545586026
2024-01-01,2024,20,148,BFS,SAUL CENTERS INC,Real Estate,74.3,0.7825317945120001,3.7818982926381306,16.1497003072,8.3121012015,99.8,0.002,,,-4.53020290886187
2024-01-01,2024,20,149,MUR,MURPHY OIL CORP,Energy,74.2,5.8877437692150005,-30.66771612226159,16.1497003072,8.3121012015,99.8,0.002,,,-38.979817323761594
2024-01-01,2024,20,150,NTAP,NETAPP INC,Technology,74.1,17.239853888772,35.183326162818496,16.1497003072,8.3121012015,99.8,0.002,,,26.871224961318497
2024-01-01,2024,20,151,OMC,OMNICOM GROUP INC,Communication Svcs,74.0,15.68608503833,3.023381998511021,16.1497003072,8.3121012015,99.8,0.002,,,-5.28871920298898
2024-01-01,2024,20,152,IMXI,INTERNATIONAL MONEY EXPRESS INC,Technology,73.9,0.77021253807,-6.564056133997276,16.1497003072,8.3121012015,99.8,0.002,,,-14.876157335497277
2024-01-01,2024,20,153,LNG,CHENIERE ENERGY INC,Energy,73.7,39.608441943304,24.56569861167921,16.1497003072,8.3121012015,99.8,0.002,,,16.25359741017921
2024-01-01,2024,20,154,CIVB,CIVISTA BANCSHARES INC,Financials,73.7,0.262327197861,19.0330880153174,16.1497003072,8.3121012015,99.8,0.002,,,10.7209868138174
2024-01-01,2024,20,155,LQDT,LIQUIDITY SERVICES INC,Technology,73.7,0.52931298009,86.34514816966879,16.1497003072,8.3121012015,99.8,0.002,,,78.03304696816879
2024-01-01,2024,20,156,SEE,SEALED AIR CORP,Materials,73.7,5.012349112642,-4.057286113592484,16.1497003072,8.3121012015,99.8,0.002,,,-12.369387315092485
2024-01-01,2024,20,157,AMWD,AMERICAN WOODMARK CORP,Materials,73.5,1.4880510542999998,-13.010231556273554,16.1497003072,8.3121012015,99.8,0.002,,,-21.322332757773555
2024-01-01,2024,20,158,ALLE,ALLEGION PLC,Unclassified,73.4,10.723602337164,5.7124613193182405,16.1497003072,8.3121012015,99.8,0.002,,,-2.5996398821817603
2024-01-01,2024,20,159,SPNT,SIRIUSPOINT LTD,Financials,73.2,1.9439302388,22.58620689655173,16.1497003072,8.3121012015,99.8,0.002,,,14.274105695051729
2024-01-01,2024,20,160,WM,WASTE MANAGEMENT INC,Utilities,73.0,69.496483276288,15.550236461424326,16.1497003072,8.3121012015,99.8,0.002,,,7.238135259924325
2024-01-01,2024,20,161,LEU,CENTRUS ENERGY CORP,Materials,73.0,0.74399869453,29.957728358757585,16.1497003072,8.3121012015,99.8,0.002,,,21.645627157257586
2024-01-01,2024,20,162,CME,CME GROUP INC,Financials,73.0,12.779506832497,16.064435046073466,16.1497003072,8.3121012015,99.8,0.002,,,7.7523338445734655
2024-01-01,2024,20,163,NL,NLI HOLDINGS INC,Materials,72.6,0.2135976590159999,59.053497942386834,16.1497003072,8.3121012015,99.8,0.002,,,50.741396740886834
2024-01-01,2024,20,164,CLFD,CLEARFIELD INC,Technology,72.5,0.443601587,7.0151306740027675,16.1497003072,8.3121012015,99.8,0.002,,,-1.2969705274972334
2024-01-01,2024,20,165,CMA,COMERICA INC,Financials,72.5,6.688852770264,16.614092504238798,16.1497003072,8.3121012015,99.8,0.002,,,8.301991302738797
2024-01-01,2024,20,166,ATLC,ATLANTICUS HOLDINGS CORP,Financials,72.4,0.5641000557900001,47.4010861132661,16.1497003072,8.3121012015,99.8,0.002,,,39.088984911766104
2024-01-01,2024,20,167,STLD,STEEL DYNAMICS INC,Materials,72.4,18.47167368344,-0.9566192445160882,16.1497003072,8.3121012015,99.8,0.002,,,-9.26872044601609
2024-01-01,2024,20,168,QCRH,QCR HOLDINGS INC,Financials,72.2,0.968119005856,38.851345512366265,16.1497003072,8.3121012015,99.8,0.002,,,30.539244310866266
2024-01-01,2024,20,169,GPP,GREEN PLAINS PARTNERS LP,Materials,72.1,0.29616132409,,16.1497003072,8.3121012015,99.8,0.002,,,
2024-01-01,2024,20,170,FRHC,FREEDOM HOLDING CORP,Financials,72.0,4.808530794599999,60.967741935483886,16.1497003072,8.3121012015,99.8,0.002,,,52.65564073398389
2024-01-01,2024,20,171,HTBK,HERITAGE COMMERCE CORP,Financials,72.0,0.5321736400500001,0.6659012629161909,16.1497003072,8.3121012015,99.8,0.002,,,-7.64619993858381
2024-01-01,2024,20,172,PMTS,CPI CARD GROUP INC,Communication Svcs,71.6,0.21984344174,66.23241271495569,16.1497003072,8.3121012015,99.8,0.002,,,57.92031151345569
2024-01-01,2024,20,173,NX,QUANEX BUILDING PRODUCTS CORP,Materials,71.5,0.970757330385,-19.08210096889342,16.1497003072,8.3121012015,99.8,0.002,,,-27.39420217039342
2024-01-01,2024,20,174,SPOK,SPOK HOLDINGS INC,Communication Svcs,71.5,0.2424123794159999,13.410814375206082,16.1497003072,8.3121012015,99.8,0.002,,,5.098713173706081
2024-01-01,2024,20,175,MOS,MOSAIC CO,Materials,71.3,10.793740901375,-31.164269492808472,16.1497003072,8.3121012015,99.8,0.002,,,-39.47637069430847
2024-01-01,2024,20,176,TGNA,TEGNA INC,Communication Svcs,71.0,2.820974793714,24.13070800167574,16.1497003072,8.3121012015,99.8,0.002,,,15.818606800175738
2024-01-01,2024,20,177,WEC,WEC ENERGY GROUP INC,Utilities,71.0,24.085949918098,17.08268943660127,16.1497003072,8.3121012015,99.8,0.002,,,8.77058823510127
2024-01-01,2024,20,178,NRP,NATURAL RESOURCE PARTNERS LP,Energy,70.9,1.033336830612,21.80446531191158,16.1497003072,8.3121012015,99.8,0.002,,,13.49236411041158
2024-01-01,2024,20,179,NGVC,NATURAL GROCERS BY VITAMIN COTTAGE INC,Consumer Staples,70.9,0.347315584445,149.72158532590893,16.1497003072,8.3121012015,99.8,0.002,,,141.40948412440892
2024-01-01,2024,20,180,AD,ARRAY DIGITAL INFRASTRUCTURE INC,Communication Svcs,70.6,0.999219081588,53.37269922332164,16.1497003072,8.3121012015,99.8,0.002,,,45.06059802182164
2024-01-01,2024,20,181,MO,ALTRIA GROUP INC,Consumer Staples,70.3,59.34340185272199,41.105117277143634,16.1497003072,8.3121012015,99.8,0.002,,,32.793016075643635
2024-01-01,2024,20,182,EOG,EOG RESOURCES INC,Energy,70.2,64.639800783292,2.4655828807534697,16.1497003072,8.3121012015,99.8,0.002,,,-5.846518320746531
2024-01-01,2024,20,183,FE,FIRSTENERGY CORP,Utilities,70.1,18.790714008781,12.91721379057622,16.1497003072,8.3121012015,99.8,0.002,,,4.605112589076219
2024-01-01,2024,20,184,DMC,DEL MONTE CORP,Consumer Staples,70.1,1.144761571296,30.77440511225091,16.1497003072,8.3121012015,99.8,0.002,,,22.46230391075091
2024-01-01,2024,20,185,CF,CF INDUSTRIES HOLDINGS INC,Materials,70.0,14.262940969153002,9.313758321835676,16.1497003072,8.3121012015,99.8,0.002,,,1.0016571203356754
